"campusId","distance","duration","legs","originPostcode","postcode","ukprn"
"UCL  Main Campus","0.0","46.0","5","N17 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","3","N17 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","5","N17 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","N17 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","3","N17 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","N18 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","4","N18 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","5","N18 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","N18 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","N19 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","N19 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","N19 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","3","N19 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","5","N20 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","3","N20 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","3","N20 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","3","N20 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","N21 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","5","N21 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","4","N21 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","N21 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","4","N22 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","4","N22 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","N22 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","4","N22 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","4","N22 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","4","N22 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","5","N81 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","19.0","3","NW1 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","1","NW1 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","9.0","1","NW1 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","12.0","1","NW1 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","13.0","1","NW1 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","19.0","3","NW1 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","NW1 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","NW1 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","NW1 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","NW1 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","1","NW1W 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","1","NW1W 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","1","NW1W 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","NW2 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","4","NW2 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","5","NW2 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","4","NW2 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","NW2 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","5","NW2 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","NW2 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","5","NW2 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","NW3 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","NW3 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","NW3 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","NW3 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","NW3 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","NW3 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","3","NW3 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","NW3 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","3","NW4 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","3","NW4 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","3","NW4 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","3","NW4 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","3","NW4 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","NW5 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","NW5 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","NW5 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","NW5 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","NW5 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","4","NW6 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","4","NW6 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","NW6 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","NW6 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","4","NW6 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","NW6 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","4","NW6 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","NW6 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","4","NW7 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","3","NW7 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","4","NW7 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","NW7 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","NW7 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","NW8 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","4","NW8 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","NW8 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","4","NW8 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","4","NW8 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","4","NW8 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","NW9 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","5","NW9 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","3","NW9 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","3","NW9 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","3","NW9 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","6","NW9 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","5","NW9 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","NW9 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","4","NW10 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","4","NW10 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","NW10 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","3","NW10 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","NW10 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","NW10 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","5","NW10 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","5","NW10 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","5","NW10 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","NW10 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","NW11 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","4","NW11 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","NW11 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","NW11 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","3","NW11 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","3","NW11 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","NW26 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","SE1 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","SE1 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","4","SE1 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","3","SE1 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","3","SE1 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","6","SE1 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","SE1 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","SE1 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","SE1 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","SE1 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","3","SE1P 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","3","SE1P 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","95.0","6","SE2 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","80.0","6","SE2 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","94.0","6","SE2 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","4","SE3 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","6","SE3 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","74.0","6","SE3 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","76.0","6","SE3 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","69.0","4","SE3 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","5","SE4 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","4","SE4 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","SE4 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","5","SE5 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","5","SE5 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","6","SE5 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","4","SE5 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","55.0","5","SE5 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","81.0","5","SE6 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","4","SE6 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","4","SE6 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","SE6 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","SE6 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","6","SE7 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","6","SE7 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","6","SE7 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","5","SE8 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","4","SE8 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","6","SE8 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","5","SE8 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","85.0","6","SE9 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","83.0","5","SE9 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","6","SE9 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","73.0","5","SE9 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","87.0","6","SE9 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","77.0","6","SE9 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","80.0","6","SE9 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","6","SE10 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","6","SE10 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","4","SE10 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","4","SE10 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","SE11 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","SE11 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","3","SE11 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","SE11 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","72.0","5","SE12 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","80.0","6","SE12 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","83.0","5","SE12 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","87.0","9","SE12 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","63.0","5","SE13 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SE13 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","4","SE13 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","7","SE13 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","5","SE14 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","5","SE14 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","SE14 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","6","SE15 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","5","SE15 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","SE15 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","SE15 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","4","SE15 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","6","SE15 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SE15 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","SE16 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","SE16 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","4","SE16 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","SE16 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SE16 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","4","SE16 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","4","SE16 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","6","SE16 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","4","SE17 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","6","SE17 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","3","SE17 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","SE17 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","74.0","7","SE18 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","90.0","7","SE18 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","78.0","6","SE18 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","6","SE18 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","5","SE18 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","4","SE18 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","5","SE18 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","6","SE19 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","6","SE19 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","5","SE19 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","63.0","6","SE19 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","66.0","7","SE20 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SE20 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","7","SE20 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","4","SE21 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","63.0","4","SE21 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","4","SE21 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","5","SE22 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","73.0","5","SE22 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","5","SE22 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","5","SE22 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SE23 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","5","SE23 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","55.0","5","SE23 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","5","SE23 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","4","SE24 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","5","SE24 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","4","SE24 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","71.0","5","SE25 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","76.0","5","SE25 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","74.0","6","SE25 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","4","SE25 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","63.0","5","SE26 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SE26 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SE26 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","5","SE26 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","4","SE27 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","4","SE27 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","6","SE27 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","84.0","6","SE28 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","82.0","6","SE28 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","5","SW1A 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","SW1A 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","SW1A 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","SW1E 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","SW1E 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","4","SW1H 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","4","SW1H 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","SW1P 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","SW1P 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","3","SW1P 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","SW1P 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","3","SW1P 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","SW1V 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","SW1V 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","SW1V 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","SW1V 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","SW1W 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","SW1W 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","SW1W 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","4","SW1X 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","SW1X 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","SW1X 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","SW1X 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","SW1X 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","SW1Y 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","SW1Y 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","SW1Y 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","3","SW2 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","SW2 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","4","SW2 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","SW2 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","3","SW2 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","4","SW2 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","SW3 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","SW3 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","SW3 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","4","SW3 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","4","SW3 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","41.0","4","SW3 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","SW3 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","SW4 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","SW4 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","SW4 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","SW4 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","4","SW4 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","SW4 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","4","SW5 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","SW5 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","SW5 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","5","SW6 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","55.0","4","SW6 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","SW6 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","5","SW6 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SW6 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","4","SW6 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","SW6 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SW6 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","4","SW7 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","SW7 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","4","SW7 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","SW7 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","SW7 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","4","SW7 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","SW8 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","SW8 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","SW8 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","5","SW8 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","3","SW8 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","SW8 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","SW9 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","4","SW9 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","3","SW9 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","3","SW9 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","SW9 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","SW9 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","5","SW10 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","SW10 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","SW10 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","5","SW11 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","5","SW11 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","5","SW11 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","SW11 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","55.0","6","SW11 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","5","SW11 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","SW11 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","5","SW11 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","5","SW11 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","4","SW12 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SW12 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","44.0","4","SW12 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","5","SW13 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","5","SW13 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","5","SW13 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","5","SW13 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","5","SW14 7"," WC1E 6BT","10007784"
